month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2021-08,Colorado,9196.0,11.0,19708.0,13900.0,1582.0,1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46385
2021-08,Connecticut,7695.0,622.0,6087.0,1841.0,886.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,125.0,91.0,0.0,0.0,0.0,17890
2021-08,Delaware,475.0,0.0,2319.0,1679.0,167.0,137,0.0,0.0,0.0,1.0,10.0,8.0,0.0,95.0,0.0,0.0,0.0,0.0,52.0,31.0,4.0,0.0,0.0,0.0,4978
2021-08,District of Columbia,685.0,0.0,336.0,4.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070
2021-08,Florida,22109.0,0.0,61168.0,24363.0,5238.0,3141,5.0,9.0,6.0,0.0,3003.0,749.0,8.0,1198.0,94.0,4.0,0.0,0.0,333.0,244.0,57.0,40.0,34.0,0.0,121803
2021-08,Georgia,24258.0,0.0,17598.0,9517.0,858.0,715,0.0,11.0,10.0,2.0,1530.0,641.0,6.0,22.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,1.0,0.0,0.0,55189
2021-08,Guam,0.0,0.0,260.0,113.0,25.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410
2021-08,Hawaii,1661.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672
2021-08,Idaho,5906.0,2.0,5986.0,6115.0,516.0,384,0.0,4.0,4.0,1.0,298.0,263.0,1.0,44.0,1.0,1.0,0.0,0.0,9.0,12.0,1.0,0.0,0.0,0.0,19548
2021-08,Illinois,385196.0,0.0,26981.0,12930.0,1456.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426563
2021-08,Indiana,1800.0,77774.0,21769.0,13831.0,1786.0,955,115.0,7.0,8.0,0.0,559.0,309.0,13.0,31.0,7.0,0.0,0.0,0.0,39.0,49.0,6.0,2.0,1.0,0.0,119061
2021-08,Iowa,4586.0,7439.0,2760.0,2670.0,96.0,69,7.0,0.0,0.0,0.0,12.0,28.0,0.0,34.0,17.0,2.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,17734
2021-08,Kansas,2686.0,6.0,6215.0,5631.0,612.0,398,0.0,6.0,2.0,2.0,424.0,197.0,9.0,67.0,10.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,16276
2021-08,Kentucky,875.0,351524.0,10896.0,8616.0,587.0,575,0.0,24.0,8.0,0.0,1396.0,693.0,4.0,15.0,7.0,0.0,0.0,0.0,16.0,33.0,1.0,0.0,0.0,0.0,375270
2021-08,Louisiana,1799.0,462.0,12190.0,8107.0,930.0,793,0.0,8.0,1.0,0.0,745.0,418.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,3.0,0.0,0.0,0.0,25498
2021-08,Maine,540.0,5.0,3684.0,4160.0,310.0,223,2.0,0.0,1.0,0.0,70.0,57.0,1.0,20.0,9.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,9094
2021-08,Mariana Islands,0.0,0.0,14.0,11.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
2021-08,Maryland,4067.0,25.0,8095.0,6372.0,157.0,7,1.0,0.0,1.0,0.0,68.0,74.0,1.0,110.0,16.0,4.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,2.0,19019
2021-08,Massachusetts,9107.0,1.0,6392.0,3853.0,1045.0,330,0.0,0.0,0.0,2.0,7.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,14.0,1.0,0.0,0.0,20836
2021-08,Michigan,18335.0,5465.0,23032.0,17613.0,1962.0,717,2.0,5.0,1.0,0.0,25.0,188.0,4.0,91.0,17.0,0.0,0.0,0.0,27.0,9.0,2.0,1.0,0.0,0.0,67496
2021-08,Minnesota,16237.0,30220.0,12504.0,14381.0,1108.0,639,0.0,1.0,0.0,0.0,192.0,181.0,7.0,76.0,15.0,2.0,0.0,0.0,17.0,12.0,3.0,0.0,0.0,0.0,75595
2021-08,Mississippi,2260.0,0.0,10370.0,8178.0,493.0,502,0.0,9.0,9.0,1.0,1341.0,616.0,3.0,16.0,1.0,0.0,0.0,0.0,7.0,2.0,2.0,2.0,0.0,0.0,23812
2021-08,Missouri,2773.0,0.0,19196.0,15047.0,1815.0,1044,0.0,12.0,9.0,1.0,1176.0,566.0,13.0,293.0,47.0,2.0,0.0,0.0,50.0,43.0,4.0,2.0,6.0,0.0,42099
2021-08,Montana,1049.0,2.0,4047.0,4825.0,311.0,276,7.0,4.0,3.0,0.0,353.0,396.0,1.0,62.0,11.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,11364
2021-08,Nebraska,4475.0,62.0,152.0,1815.0,32.0,5,0.0,0.0,0.0,0.0,2.0,25.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6598
2021-08,Nevada,4538.0,0.0,5971.0,2983.0,413.0,384,0.0,1.0,0.0,0.0,193.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,334.0,115.0,8.0,0.0,0.0,0.0,15001
2021-08,New Hampshire,1157.0,2.0,5885.0,3454.0,139.0,0,28.0,0.0,2.0,0.0,0.0,8.0,0.0,97.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10786
2021-08,New Jersey,0.0,0.0,9533.0,5765.0,660.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,64.0,7.0,2.0,3.0,1.0,16100
2021-08,New Mexico,876.0,0.0,7030.0,4726.0,586.0,344,0.0,6.0,5.0,3.0,316.0,221.0,4.0,47.0,0.0,0.0,0.0,0.0,75.0,40.0,3.0,3.0,2.0,0.0,14287
2021-08,New York,3273.0,1998.0,9863.0,16400.0,2109.0,258,0.0,0.0,0.0,1.0,28.0,35.0,8.0,68.0,78.0,1.0,3.0,1.0,290.0,350.0,36.0,4.0,14.0,1.0,34819
2021-08,North Carolina,32676.0,84.0,1541.0,14143.0,1158.0,183,0.0,9.0,7.0,1.0,1507.0,989.0,10.0,677.0,111.0,7.0,5.0,2.0,3.0,18.0,2.0,0.0,0.0,0.0,53133
2021-08,North Dakota,900.0,15.0,1788.0,2977.0,144.0,117,0.0,0.0,0.0,0.0,55.0,62.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,6074
2021-08,Ohio,16780.0,136.0,21249.0,15507.0,1483.0,1082,0.0,5.0,3.0,0.0,962.0,331.0,12.0,105.0,45.0,5.0,0.0,0.0,18.0,19.0,2.0,0.0,1.0,0.0,57745
2021-08,Oklahoma,2355.0,2.0,11608.0,9208.0,1196.0,777,0.0,12.0,14.0,0.0,1528.0,821.0,6.0,17.0,1.0,0.0,0.0,0.0,25.0,29.0,11.0,0.0,1.0,0.0,27611
2021-08,Oregon,6687.0,692.0,15867.0,10328.0,0.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33854
2021-08,Pennsylvania,32408.0,0.0,47491.0,21938.0,16.0,0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103036
2021-08,Puerto Rico,0.0,0.0,4607.0,367.0,59.0,62,0.0,3.0,0.0,0.0,35.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,739.0,62.0,6.0,2.0,1.0,0.0,5953
2021-08,Rhode Island,0.0,0.0,1189.0,740.0,62.0,274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,7.0,21.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0,0.0,2326
2021-08,South Carolina,14052.0,655.0,11509.0,7043.0,779.0,456,1.0,5.0,6.0,0.0,734.0,327.0,4.0,187.0,8.0,16.0,0.0,0.0,5.0,4.0,3.0,1.0,0.0,0.0,35795
2021-08,South Dakota,986.0,10.0,2347.0,3456.0,206.0,136,0.0,0.0,2.0,0.0,143.0,124.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,0.0,7440
2021-08,Tennessee,16597.0,2691.0,29364.0,18154.0,1745.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,114.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68672
2021-08,Texas,27475.0,0.0,64118.0,37508.0,3965.0,2932,16.0,35.0,17.0,1.0,5659.0,2263.0,54.0,102.0,9.0,0.0,0.0,0.0,52.0,41.0,4.0,2.0,1.0,0.0,144254
2021-08,Utah,11692.0,73702.0,4844.0,4489.0,435.0,0,0.0,2.0,8.0,1.0,229.0,181.0,2.0,180.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95834
2021-08,Vermont,0.0,0.0,1751.0,1645.0,117.0,96,0.0,0.0,2.0,0.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,3650
2021-08,Virgin Islands,88.0,0.0,26.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,129
2021-08,Virginia,221.0,214.0,25669.0,15787.0,3516.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45911
2021-08,Washington,15363.0,281.0,19933.0,12733.0,2886.0,57,26.0,1.0,11.0,8.0,230.0,451.0,28.0,528.0,102.0,1.0,0.0,0.0,391.0,324.0,168.0,0.0,2.0,0.0,53524
2021-08,West Virginia,2023.0,128.0,5145.0,5520.0,348.0,323,0.0,2.0,3.0,0.0,660.0,496.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,14672
2021-08,Wisconsin,28106.0,877.0,19353.0,14271.0,1070.0,59,0.0,0.0,0.0,2.0,117.0,120.0,20.0,174.0,32.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,64208
2021-08,Wyoming,575.0,1.0,2208.0,2442.0,160.0,130,33.0,2.0,2.0,0.0,116.0,167.0,3.0,23.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,5871
2021-07,Alabama,27622.0,366.0,19797.0,12683.0,1507.0,930,0.0,22.0,16.0,7.0,2220.0,775.0,9.0,37.0,0.0,0.0,0.0,0.0,24.0,27.0,7.0,0.0,2.0,0.0,66051
2021-07,Alaska,263.0,14.0,2995.0,2571.0,309.0,189,0.0,5.0,1.0,0.0,123.0,79.0,1.0,27.0,28.0,0.0,0.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,6620
2021-07,Arizona,4049.0,765.0,19751.0,9213.0,1836.0,1055,0.0,9.0,8.0,2.0,969.0,279.0,4.0,139.0,23.0,1.0,0.0,0.0,10.0,8.0,2.0,1.0,1.0,0.0,38125
2021-07,Arkansas,3563.0,524.0,7143.0,4681.0,472.0,343,5.0,12.0,11.0,2.0,954.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,55.0,2.0,0.0,0.0,0.0,18454
2021-07,California,16911.0,11338.0,41996.0,26036.0,5945.0,0,0.0,0.0,2.0,0.0,421.0,280.0,9.0,1766.0,883.0,106.0,0.0,0.0,7335.0,3057.0,549.0,33.0,34.0,0.0,116701
2021-07,Colorado,9905.0,5.0,19230.0,12186.0,1582.0,1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44778
2021-07,Connecticut,8542.0,499.0,5337.0,1421.0,784.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,25.0,21.0,0.0,0.0,0.0,16773
2021-07,Delaware,896.0,0.0,2322.0,1458.0,182.0,115,0.0,0.0,0.0,0.0,7.0,9.0,0.0,49.0,0.0,1.0,0.0,0.0,62.0,34.0,6.0,0.0,0.0,0.0,5141
2021-07,District of Columbia,722.0,0.0,308.0,4.0,0.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059
2021-07,Florida,25724.0,0.0,62995.0,22918.0,5349.0,2916,7.0,11.0,3.0,1.0,3032.0,770.0,12.0,1057.0,118.0,7.0,0.0,0.0,414.0,191.0,95.0,35.0,31.0,2.0,125688
2021-07,Georgia,26260.0,0.0,18840.0,8330.0,918.0,611,0.0,10.0,13.0,0.0,1528.0,594.0,11.0,38.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,1.0,2.0,0.0,57185
2021-07,Guam,0.0,0.0,266.0,103.0,26.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405
2021-07,Hawaii,1133.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135
2021-07,Idaho,7453.0,3.0,5639.0,4885.0,536.0,300,0.0,3.0,1.0,0.0,327.0,234.0,1.0,46.0,7.0,0.0,0.0,0.0,12.0,11.0,2.0,0.0,1.0,0.0,19461
2021-07,Illinois,357709.0,243182.0,38557.0,15385.0,1605.0,340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656778
2021-07,Indiana,1371.0,68902.0,21274.0,11190.0,1668.0,841,118.0,6.0,4.0,4.0,601.0,240.0,14.0,30.0,3.0,1.0,0.0,0.0,39.0,36.0,11.0,4.0,2.0,0.0,106359
2021-07,Iowa,4905.0,8942.0,4092.0,2092.0,87.0,65,3.0,2.0,1.0,0.0,10.0,12.0,0.0,41.0,17.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,20275
2021-07,Kansas,3230.0,15.0,6111.0,4473.0,591.0,351,0.0,7.0,2.0,1.0,540.0,213.0,7.0,60.0,17.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,15630
2021-07,Kentucky,793.0,310332.0,11047.0,7299.0,558.0,514,0.0,15.0,10.0,3.0,1601.0,710.0,2.0,5.0,5.0,0.0,0.0,0.0,26.0,21.0,4.0,1.0,0.0,0.0,332946
2021-07,Louisiana,4069.0,547.0,15119.0,6962.0,1038.0,750,0.0,6.0,8.0,4.0,853.0,405.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,1.0,0.0,0.0,0.0,29811
2021-07,Maine,639.0,0.0,3851.0,3795.0,326.0,206,0.0,1.0,1.0,1.0,69.0,54.0,0.0,17.0,3.0,2.0,0.0,0.0,13.0,9.0,0.0,0.0,1.0,0.0,8988
2021-07,Mariana Islands,0.0,0.0,10.0,12.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
2021-07,Maryland,4337.0,42.0,8101.0,5770.0,101.0,12,0.0,0.0,1.0,1.0,65.0,78.0,3.0,69.0,11.0,11.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,18623
2021-07,Massachusetts,9319.0,0.0,6476.0,3384.0,1202.0,299,7.0,0.0,0.0,1.0,7.0,11.0,4.0,0.0,1.0,0.0,0.0,0.0,21.0,19.0,3.0,0.0,2.0,0.0,20756
2021-07,Michigan,17537.0,5011.0,24053.0,14844.0,1998.0,751,0.0,0.0,4.0,0.0,23.0,154.0,7.0,64.0,23.0,0.0,0.0,0.0,22.0,10.0,0.0,1.0,1.0,0.0,64503
2021-07,Minnesota,14849.0,28279.0,11686.0,9964.0,1177.0,523,0.0,0.0,2.0,0.0,145.0,147.0,6.0,68.0,10.0,1.0,0.0,0.0,29.0,26.0,1.0,0.0,3.0,0.0,66916
2021-07,Mississippi,2176.0,0.0,9899.0,5425.0,509.0,383,0.0,13.0,2.0,1.0,1451.0,638.0,2.0,12.0,2.0,0.0,0.0,0.0,13.0,7.0,0.0,1.0,2.0,0.0,20536
2021-07,Missouri,3734.0,0.0,20008.0,13122.0,1936.0,1104,0.0,10.0,10.0,2.0,1265.0,543.0,11.0,274.0,26.0,1.0,0.0,0.0,34.0,25.0,7.0,5.0,1.0,1.0,42119
2021-07,Montana,974.0,0.0,3919.0,4022.0,271.0,263,19.0,5.0,4.0,0.0,342.0,387.0,0.0,34.0,9.0,1.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,10260
2021-07,Nebraska,4351.0,111.0,169.0,1494.0,26.0,2,0.0,0.0,1.0,0.0,3.0,21.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6213
2021-07,Nevada,3959.0,0.0,5666.0,2580.0,427.0,333,0.0,0.0,1.0,1.0,172.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,345.0,120.0,19.0,0.0,0.0,0.0,13659
2021-07,New Hampshire,916.0,0.0,5710.0,3525.0,165.0,0,17.0,0.0,1.0,0.0,0.0,9.0,0.0,83.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10441
2021-07,New Jersey,0.0,0.0,9720.0,5090.0,594.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0,59.0,7.0,1.0,1.0,0.0,15550
2021-07,New Mexico,913.0,0.0,7000.0,4250.0,659.0,368,0.0,4.0,4.0,0.0,334.0,227.0,0.0,45.0,0.0,0.0,0.0,0.0,84.0,39.0,0.0,3.0,5.0,0.0,13935
2021-07,New York,3485.0,2101.0,10045.0,14329.0,2186.0,256,0.0,2.0,0.0,2.0,36.0,32.0,12.0,55.0,65.0,0.0,4.0,1.0,263.0,308.0,41.0,3.0,8.0,1.0,33235
2021-07,North Carolina,36869.0,40.0,1670.0,12991.0,1243.0,201,0.0,10.0,9.0,1.0,1612.0,1058.0,7.0,648.0,87.0,9.0,3.0,2.0,9.0,16.0,1.0,0.0,1.0,0.0,56487
2021-07,North Dakota,1045.0,6.0,1722.0,2263.0,133.0,106,0.0,0.0,2.0,1.0,63.0,79.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,5435
2021-07,Ohio,18183.0,93.0,22251.0,13383.0,1546.0,955,0.0,7.0,2.0,1.0,944.0,339.0,1.0,187.0,98.0,9.0,0.0,0.0,20.0,13.0,1.0,2.0,0.0,6.0,58041
2021-07,Oklahoma,2674.0,1.0,12733.0,7926.0,1335.0,827,0.0,15.0,7.0,1.0,1802.0,878.0,4.0,6.0,0.0,1.0,0.0,0.0,36.0,31.0,10.0,0.0,0.0,0.0,28287
2021-07,Oregon,5664.0,659.0,15698.0,8712.0,0.0,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30975
2021-07,Pennsylvania,31780.0,0.0,46698.0,19944.0,28.0,0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99708
2021-07,Puerto Rico,0.0,0.0,5074.0,348.0,57.0,60,0.0,0.0,0.0,0.0,41.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,677.0,69.0,2.0,5.0,0.0,0.0,6340
2021-07,Rhode Island,0.0,0.0,1156.0,711.0,85.0,395,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,3.0,32.0,0.0,0.0,11.0,4.0,0.0,2.0,0.0,0.0,2408
2021-07,South Carolina,13346.0,500.0,12041.0,6028.0,848.0,428,1.0,6.0,1.0,4.0,772.0,259.0,6.0,154.0,10.0,1.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,34420
2021-07,South Dakota,1018.0,10.0,2333.0,2735.0,204.0,147,0.0,2.0,0.0,0.0,151.0,113.0,1.0,3.0,1.0,1.0,0.0,0.0,13.0,8.0,1.0,0.0,0.0,3.0,6744
2021-07,Tennessee,37055.0,3129.0,31906.0,15260.0,1650.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89125
2021-07,Texas,25470.0,0.0,65203.0,29692.0,4281.0,2797,7.0,64.0,28.0,5.0,5579.0,2161.0,68.0,76.0,10.0,1.0,0.0,0.0,56.0,42.0,10.0,0.0,0.0,1.0,135551
2021-07,Utah,10989.0,80271.0,5015.0,3872.0,428.0,0,0.0,3.0,3.0,0.0,224.0,173.0,1.0,166.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101228
2021-07,Vermont,0.0,0.0,1836.0,1565.0,130.0,90,2.0,0.0,2.0,0.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,3662
2021-07,Virgin Islands,129.0,0.0,61.0,3.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,210
2021-07,Virginia,366.0,350.0,26346.0,14418.0,3568.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45531
2021-07,Washington,14277.0,254.0,19416.0,11471.0,3098.0,50,38.0,1.0,19.0,2.0,240.0,394.0,33.0,607.0,97.0,19.0,0.0,0.0,382.0,325.0,160.0,0.0,2.0,2.0,50887
2021-07,West Virginia,2289.0,114.0,5300.0,5091.0,329.0,306,1.0,2.0,4.0,0.0,684.0,476.0,1.0,11.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,14625
2021-07,Wisconsin,27661.0,790.0,18964.0,10888.0,1156.0,64,0.0,0.0,1.0,4.0,122.0,110.0,21.0,162.0,18.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,59969
2021-07,Wyoming,842.0,17.0,2134.0,2126.0,159.0,120,20.0,1.0,3.0,0.0,137.0,104.0,3.0,28.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,5706
2021-06,Alabama,31515.0,455.0,21625.0,13805.0,1448.0,903,1.0,32.0,6.0,3.0,1782.0,604.0,10.0,31.0,0.0,0.0,0.0,0.0,33.0,24.0,5.0,0.0,2.0,0.0,72284
2021-06,Alaska,299.0,20.0,2964.0,2388.0,279.0,187,0.0,1.0,1.0,0.0,102.0,84.0,1.0,36.0,27.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,6415
2021-06,Arizona,5387.0,620.0,19608.0,8998.0,1809.0,908,0.0,7.0,6.0,3.0,742.0,248.0,5.0,153.0,12.0,1.0,0.0,0.0,16.0,10.0,5.0,1.0,0.0,0.0,38539
2021-06,Arkansas,5959.0,828.0,7606.0,4729.0,450.0,327,1.0,16.0,9.0,0.0,755.0,531.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,21231
2021-06,California,19320.0,12744.0,42689.0,28180.0,7523.0,0,0.0,6.0,1.0,0.0,472.0,295.0,8.0,1444.0,955.0,106.0,0.0,0.0,7828.0,3352.0,634.0,35.0,17.0,0.0,125609
2021-06,Colorado,9963.0,17.0,19416.0,11932.0,1666.0,1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,58.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44970
2021-06,Connecticut,15189.0,514.0,6971.0,1961.0,1205.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25840
2021-06,Delaware,564.0,0.0,2586.0,1319.0,208.0,118,0.0,0.0,0.0,0.0,17.0,9.0,1.0,58.0,0.0,0.0,0.0,0.0,76.0,45.0,6.0,1.0,1.0,0.0,5009
2021-06,District of Columbia,649.0,0.0,309.0,10.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976
2021-06,Florida,26151.0,0.0,65835.0,23329.0,5551.0,2988,0.0,13.0,5.0,2.0,2574.0,671.0,9.0,1279.0,99.0,14.0,0.0,0.0,468.0,209.0,84.0,43.0,26.0,1.0,129351
2021-06,Georgia,26471.0,0.0,21732.0,8638.0,937.0,752,0.0,19.0,8.0,3.0,1375.0,494.0,4.0,27.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,1.0,1.0,0.0,60489
2021-06,Guam,0.0,0.0,232.0,122.0,27.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391
2021-06,Hawaii,1316.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319
2021-06,Idaho,6690.0,37.0,5730.0,4946.0,548.0,262,1.0,1.0,1.0,0.0,211.0,213.0,2.0,57.0,14.0,1.0,0.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,18741
2021-06,Illinois,14242.0,715898.0,24191.0,9377.0,0.0,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764884
2021-06,Indiana,899.0,84448.0,21193.0,10780.0,1592.0,859,14.0,9.0,2.0,3.0,506.0,226.0,20.0,36.0,2.0,0.0,0.0,0.0,41.0,27.0,11.0,0.0,2.0,0.0,120670
2021-06,Iowa,6022.0,7865.0,174.0,1964.0,37.0,1,1.0,0.0,1.0,0.0,2.0,25.0,0.0,24.0,11.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16152
2021-06,Kansas,2448.0,6.0,6351.0,4578.0,588.0,326,0.0,5.0,4.0,2.0,450.0,178.0,13.0,50.0,10.0,1.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,15021
2021-06,Kentucky,1026.0,301660.0,11034.0,6804.0,510.0,491,0.0,14.0,6.0,1.0,1118.0,547.0,2.0,8.0,5.0,0.0,0.0,0.0,27.0,23.0,0.0,1.0,3.0,0.0,323280
